date,commodity,state,variety,trans_mode,price,price_min,price_max,unit
2026-08-03,Distillers Grain,Missouri,Dried 10%,Truck,170.0,165.0,175.0,$ Per Ton
2026-08-03,Distillers Grain,N/A,Dried 10%,Ocean Vessel,204.5,202.0,208.0,$ Per Ton
2026-08-03,Distillers Grain,N/A,Dried 10%,Rail/Barge,184.0,184.0,184.0,$ Per Ton
2026-08-03,Distillers Grain,N/A,Dried 10%,Rail,225.0,225.0,225.0,$ Per Ton
2026-08-03,Distillers Grain,Nebraska,Wet 65-70%,Truck,55.0,50.0,60.0,$ Per Ton
2026-08-03,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,68.0,57.0,79.0,$ Per Ton
2026-08-03,Distillers Grain,Nebraska,Dried 10%,Truck,158.4,145.0,165.0,$ Per Ton
2026-08-03,Distillers Grain,Ohio,Dried 10%,Truck,168.75,162.0,178.0,$ Per Ton
2026-08-03,Distillers Grain,Ohio,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-08-03,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-08-03,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-08-03,Distillers Grain,South Dakota,Dried 10%,Truck,154.33,153.0,155.0,$ Per Ton
2026-08-03,Distillers Grain,Wisconsin,Dried 10%,Truck,146.0,142.0,150.0,$ Per Ton
2026-08-03,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-08-03,Ethanol,Illinois,,Truck,1.94,1.94,1.94,$ Per Gallon
2026-08-03,Ethanol,Illinois,,Rail,1.96,1.96,1.96,$ Per Gallon
2026-08-03,Ethanol,Indiana,,Rail,1.95,1.95,1.95,$ Per Gallon
2026-08-03,Ethanol,Iowa,,Truck,1.8075,1.77,1.85,$ Per Gallon
2026-08-03,Ethanol,Iowa,,Rail,1.785,1.77,1.8,$ Per Gallon
2026-08-03,Ethanol,Kansas,,Truck,1.8467,1.82,1.88,$ Per Gallon
2026-08-03,Ethanol,Nebraska,,Rail,1.79,1.79,1.79,$ Per Gallon
2026-08-03,Ethanol,Nebraska,,Truck,1.77,1.77,1.77,$ Per Gallon
2026-08-10,Distillers Corn Oil,Illinois,,Truck,75.5,74.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Indiana,,Truck,76.0,75.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Iowa,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Kansas,,Truck,76.0,76.0,76.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Michigan,,Truck,74.5,72.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Minnesota,,Truck,75.33,74.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Missouri,,Truck,76.0,75.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Nebraska,,Truck,74.4,72.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Ohio,,Truck,76.0,75.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,South Dakota,,Truck,74.8,72.0,77.0,Cents Per Lb
2026-08-10,Distillers Corn Oil,Wisconsin,,Truck,69.0,69.0,69.0,Cents Per Lb
2026-08-10,Distillers Grain,Illinois,Dried 10%,Truck,181.5,178.0,185.0,$ Per Ton
2026-08-10,Distillers Grain,Indiana,Dried 10%,Rail,165.0,165.0,165.0,$ Per Ton
2026-08-10,Distillers Grain,Indiana,Dried 10%,Truck,161.5,150.0,178.0,$ Per Ton
2026-08-10,Distillers Grain,Iowa,Dried 10%,Rail,139.0,139.0,139.0,$ Per Ton
2026-08-10,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,64.4,45.0,74.0,$ Per Ton
2026-08-10,Distillers Grain,Iowa,Dried 10%,Truck,142.9,125.0,162.0,$ Per Ton
2026-08-10,Distillers Grain,Iowa,Wet 65-70%,Truck,47.0,30.0,64.0,$ Per Ton
2026-08-10,Distillers Grain,Kansas,Dried 10%,Truck,170.0,170.0,170.0,$ Per Ton
2026-08-10,Distillers Grain,Kansas,Wet 65-70%,Truck,47.67,40.0,56.0,$ Per Ton
2026-08-10,Distillers Grain,Michigan,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-08-10,Distillers Grain,Michigan,Dried 10%,Truck,164.6,155.0,178.0,$ Per Ton
2026-08-10,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-10,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-10,Distillers Grain,Minnesota,Dried 10%,Truck,148.75,135.0,160.0,$ Per Ton
2026-08-10,Distillers Grain,Missouri,Dried 10%,Truck,180.0,175.0,185.0,$ Per Ton
2026-08-10,Distillers Grain,Missouri,Wet 65-70%,Truck,49.0,49.0,49.0,$ Per Ton
2026-08-10,Distillers Grain,N/A,Dried 10%,Rail,225.0,225.0,225.0,$ Per Ton
2026-08-10,Distillers Grain,N/A,Dried 10%,Ocean Vessel,207.0,202.0,214.0,$ Per Ton
2026-08-10,Distillers Grain,Nebraska,Wet 65-70%,Truck,46.83,30.0,60.0,$ Per Ton
2026-08-10,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,69.5,60.0,79.0,$ Per Ton
2026-08-10,Distillers Grain,Nebraska,Dried 10%,Truck,159.5,145.0,165.0,$ Per Ton
2026-08-10,Distillers Grain,Ohio,Dried 10%,Truck,170.0,165.0,178.0,$ Per Ton
2026-08-10,Distillers Grain,Ohio,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-08-10,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-08-10,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-08-10,Distillers Grain,South Dakota,Dried 10%,Truck,154.33,150.0,158.0,$ Per Ton
2026-08-10,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-08-10,Distillers Grain,Wisconsin,Dried 10%,Truck,146.0,142.0,150.0,$ Per Ton
2026-08-10,Ethanol,Illinois,,Truck,1.98,1.98,1.98,$ Per Gallon
2026-08-10,Ethanol,Illinois,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-08-10,Ethanol,Indiana,,Rail,1.95,1.95,1.95,$ Per Gallon
2026-08-10,Ethanol,Iowa,,Truck,1.8333,1.82,1.86,$ Per Gallon
2026-08-10,Ethanol,Iowa,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-08-10,Ethanol,Kansas,,Truck,1.9,1.87,1.93,$ Per Gallon
2026-08-10,Ethanol,Nebraska,,Truck,1.82,1.82,1.82,$ Per Gallon
2026-08-10,Ethanol,Nebraska,,Rail,1.83,1.83,1.83,$ Per Gallon
2026-08-17,Distillers Corn Oil,Illinois,,Truck,77.0,76.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Indiana,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Iowa,,Truck,76.0,76.0,76.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Kansas,,Truck,76.0,76.0,76.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Michigan,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Minnesota,,Truck,77.0,76.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Missouri,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Nebraska,,Truck,75.4,73.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Ohio,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,South Dakota,,Truck,75.8,72.0,78.0,Cents Per Lb
2026-08-17,Distillers Corn Oil,Wisconsin,,Truck,69.0,69.0,69.0,Cents Per Lb
2026-08-17,Distillers Grain,Illinois,Dried 10%,Truck,187.5,185.0,190.0,$ Per Ton
2026-08-17,Distillers Grain,Indiana,Dried 10%,Truck,163.75,150.0,180.0,$ Per Ton
2026-08-17,Distillers Grain,Indiana,Dried 10%,Rail,160.0,160.0,160.0,$ Per Ton
2026-08-17,Distillers Grain,Iowa,Dried 10%,Rail,140.0,140.0,140.0,$ Per Ton
2026-08-17,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,63.6,50.0,70.0,$ Per Ton
2026-08-17,Distillers Grain,Iowa,Dried 10%,Truck,150.0,140.0,165.0,$ Per Ton
2026-08-17,Distillers Grain,Iowa,Wet 65-70%,Truck,44.0,30.0,58.0,$ Per Ton
2026-08-17,Distillers Grain,Kansas,Wet 65-70%,Truck,56.5,56.0,57.0,$ Per Ton
2026-08-17,Distillers Grain,Kansas,Dried 10%,Truck,185.0,185.0,185.0,$ Per Ton
2026-08-17,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,62.0,62.0,62.0,$ Per Ton
2026-08-17,Distillers Grain,Michigan,Dried 10%,Truck,169.0,165.0,180.0,$ Per Ton
2026-08-17,Distillers Grain,Michigan,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-08-17,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-17,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-17,Distillers Grain,Minnesota,Dried 10%,Truck,151.25,140.0,165.0,$ Per Ton
2026-08-17,Distillers Grain,Missouri,Wet 65-70%,Truck,49.0,49.0,49.0,$ Per Ton
2026-08-17,Distillers Grain,Missouri,Dried 10%,Truck,180.0,175.0,185.0,$ Per Ton
2026-08-17,Distillers Grain,N/A,Dried 10%,Ocean Vessel,207.0,202.0,214.0,$ Per Ton
2026-08-17,Distillers Grain,N/A,Dried 10%,Rail,230.0,230.0,230.0,$ Per Ton
2026-08-17,Distillers Grain,Nebraska,Wet 65-70%,Truck,46.83,30.0,60.0,$ Per Ton
2026-08-17,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,67.0,55.0,79.0,$ Per Ton
2026-08-17,Distillers Grain,Nebraska,Dried 10%,Truck,165.0,160.0,170.0,$ Per Ton
2026-08-17,Distillers Grain,Ohio,Dried 10%,Truck,174.25,167.0,180.0,$ Per Ton
2026-08-17,Distillers Grain,Ohio,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-08-17,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-08-17,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-08-17,Distillers Grain,South Dakota,Dried 10%,Truck,156.0,150.0,160.0,$ Per Ton
2026-08-17,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-08-17,Distillers Grain,Wisconsin,Dried 10%,Truck,146.0,142.0,150.0,$ Per Ton
2026-08-17,Ethanol,Illinois,,Rail,2.0,1.97,2.03,$ Per Gallon
2026-08-17,Ethanol,Illinois,,Truck,2.03,2.03,2.03,$ Per Gallon
2026-08-17,Ethanol,Iowa,,Truck,1.85,1.82,1.87,$ Per Gallon
2026-08-17,Ethanol,Iowa,,Rail,1.87,1.87,1.87,$ Per Gallon
2026-08-17,Ethanol,Kansas,,Truck,1.96,1.94,2.0,$ Per Gallon
2026-08-17,Ethanol,Nebraska,,Truck,1.84,1.84,1.84,$ Per Gallon
2026-08-17,Ethanol,Nebraska,,Rail,1.87,1.87,1.87,$ Per Gallon
2026-08-24,Distillers Corn Oil,Illinois,,Truck,72.0,71.0,73.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Indiana,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Iowa,,Truck,74.43,70.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Kansas,,Truck,76.0,76.0,76.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Michigan,,Truck,75.25,71.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Minnesota,,Truck,75.33,71.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Missouri,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Nebraska,,Truck,75.4,73.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Ohio,,Truck,77.5,77.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,South Dakota,,Truck,73.8,71.0,78.0,Cents Per Lb
2026-08-24,Distillers Corn Oil,Wisconsin,,Truck,71.0,71.0,71.0,Cents Per Lb
2026-08-24,Distillers Grain,Illinois,Dried 10%,Truck,195.0,190.0,200.0,$ Per Ton
2026-08-24,Distillers Grain,Indiana,Dried 10%,Truck,170.0,155.0,185.0,$ Per Ton
2026-08-24,Distillers Grain,Indiana,Dried 10%,Rail,172.0,172.0,172.0,$ Per Ton
2026-08-24,Distillers Grain,Iowa,Dried 10%,Rail,150.0,150.0,150.0,$ Per Ton
2026-08-24,Distillers Grain,Iowa,Dried 10%,Truck,155.0,130.0,178.0,$ Per Ton
2026-08-24,Distillers Grain,Iowa,Wet 65-70%,Truck,46.0,30.0,62.0,$ Per Ton
2026-08-24,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,64.6,50.0,70.0,$ Per Ton
2026-08-24,Distillers Grain,Kansas,Dried 10%,Truck,190.5,185.0,196.0,$ Per Ton
2026-08-24,Distillers Grain,Kansas,Wet 65-70%,Truck,54.33,45.0,60.0,$ Per Ton
2026-08-24,Distillers Grain,Michigan,Dried 10%,Rail,170.0,170.0,170.0,$ Per Ton
2026-08-24,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,60.0,60.0,60.0,$ Per Ton
2026-08-24,Distillers Grain,Michigan,Dried 10%,Truck,173.4,165.0,185.0,$ Per Ton
2026-08-24,Distillers Grain,Minnesota,Dried 10%,Truck,163.75,150.0,175.0,$ Per Ton
2026-08-24,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-24,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-24,Distillers Grain,Missouri,Dried 10%,Truck,202.5,190.0,215.0,$ Per Ton
2026-08-24,Distillers Grain,Missouri,Wet 65-70%,Truck,52.0,52.0,52.0,$ Per Ton
2026-08-24,Distillers Grain,N/A,Dried 10%,Ocean Vessel,219.33,213.0,225.0,$ Per Ton
2026-08-24,Distillers Grain,N/A,Dried 10%,Rail,240.0,240.0,240.0,$ Per Ton
2026-08-24,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,70.5,55.0,86.0,$ Per Ton
2026-08-24,Distillers Grain,Nebraska,Dried 10%,Truck,179.0,170.0,195.0,$ Per Ton
2026-08-24,Distillers Grain,Nebraska,Wet 65-70%,Truck,49.83,45.0,58.0,$ Per Ton
2026-08-24,Distillers Grain,Ohio,Dried 10%,Truck,180.75,178.0,185.0,$ Per Ton
2026-08-24,Distillers Grain,Ohio,Dried 10%,Rail,173.0,173.0,173.0,$ Per Ton
2026-08-24,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-08-24,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,72.5,70.0,75.0,$ Per Ton
2026-08-24,Distillers Grain,South Dakota,Dried 10%,Truck,170.0,165.0,180.0,$ Per Ton
2026-08-24,Distillers Grain,Wisconsin,Dried 10%,Truck,159.5,159.0,160.0,$ Per Ton
2026-08-24,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,72.0,72.0,72.0,$ Per Ton
2026-08-24,Ethanol,Illinois,,Truck,2.08,2.08,2.08,$ Per Gallon
2026-08-24,Ethanol,Illinois,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-08-24,Ethanol,Indiana,,Rail,2.01,2.01,2.01,$ Per Gallon
2026-08-24,Ethanol,Iowa,,Truck,1.85,1.82,1.87,$ Per Gallon
2026-08-24,Ethanol,Iowa,,Rail,1.87,1.87,1.87,$ Per Gallon
2026-08-24,Ethanol,Kansas,,Truck,1.9667,1.94,2.0,$ Per Gallon
2026-08-24,Ethanol,Nebraska,,Rail,1.87,1.87,1.87,$ Per Gallon
2026-08-24,Ethanol,Nebraska,,Truck,1.84,1.84,1.84,$ Per Gallon
2026-08-31,Distillers Corn Oil,Illinois,,Truck,72.5,71.0,74.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Indiana,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Iowa,,Truck,71.0,71.0,71.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Kansas,,Truck,76.0,76.0,76.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Michigan,,Truck,74.75,71.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Minnesota,,Truck,74.67,71.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Missouri,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Nebraska,,Truck,76.25,74.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Ohio,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,South Dakota,,Truck,73.8,71.0,78.0,Cents Per Lb
2026-08-31,Distillers Corn Oil,Wisconsin,,Truck,71.0,71.0,71.0,Cents Per Lb
2026-08-31,Distillers Grain,Illinois,Dried 10%,Truck,210.0,195.0,220.0,$ Per Ton
2026-08-31,Distillers Grain,Indiana,Dried 10%,Rail,172.0,172.0,172.0,$ Per Ton
2026-08-31,Distillers Grain,Indiana,Dried 10%,Truck,173.75,155.0,195.0,$ Per Ton
2026-08-31,Distillers Grain,Iowa,Dried 10%,Rail,150.0,150.0,150.0,$ Per Ton
2026-08-31,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,73.6,55.0,90.0,$ Per Ton
2026-08-31,Distillers Grain,Iowa,Dried 10%,Truck,165.8,130.0,185.0,$ Per Ton
2026-08-31,Distillers Grain,Iowa,Wet 65-70%,Truck,65.0,65.0,65.0,$ Per Ton
2026-08-31,Distillers Grain,Kansas,Wet 65-70%,Truck,56.67,45.0,67.0,$ Per Ton
2026-08-31,Distillers Grain,Kansas,Dried 10%,Truck,187.5,185.0,190.0,$ Per Ton
2026-08-31,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,60.0,60.0,60.0,$ Per Ton
2026-08-31,Distillers Grain,Michigan,Dried 10%,Truck,180.75,175.0,195.0,$ Per Ton
2026-08-31,Distillers Grain,Michigan,Dried 10%,Rail,170.0,170.0,170.0,$ Per Ton
2026-08-31,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-31,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-08-31,Distillers Grain,Minnesota,Dried 10%,Truck,165.75,150.0,180.0,$ Per Ton
2026-08-31,Distillers Grain,Missouri,Wet 65-70%,Truck,61.0,61.0,61.0,$ Per Ton
2026-08-31,Distillers Grain,Missouri,Dried 10%,Truck,202.5,190.0,215.0,$ Per Ton
2026-08-31,Distillers Grain,N/A,Dried 10%,Ocean Vessel,268.0,268.0,268.0,$ Per Ton
2026-08-31,Distillers Grain,N/A,Dried 10%,Rail,235.0,235.0,235.0,$ Per Ton
2026-08-31,Distillers Grain,Nebraska,Wet 65-70%,Truck,59.0,50.0,65.0,$ Per Ton
2026-08-31,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,71.0,55.0,87.0,$ Per Ton
2026-08-31,Distillers Grain,Nebraska,Dried 10%,Truck,184.0,175.0,195.0,$ Per Ton
2026-08-31,Distillers Grain,Ohio,Dried 10%,Truck,183.25,178.0,195.0,$ Per Ton
2026-08-31,Distillers Grain,Ohio,Dried 10%,Rail,173.0,173.0,173.0,$ Per Ton
2026-08-31,Distillers Grain,South Dakota,Wet 65-70%,Truck,48.5,45.0,52.0,$ Per Ton
2026-08-31,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,67.5,65.0,70.0,$ Per Ton
2026-08-31,Distillers Grain,South Dakota,Dried 10%,Truck,173.33,165.0,180.0,$ Per Ton
2026-08-31,Distillers Grain,Wisconsin,Dried 10%,Truck,165.0,165.0,165.0,$ Per Ton
2026-08-31,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-08-31,Ethanol,Illinois,,Rail,2.03,2.03,2.03,$ Per Gallon
2026-08-31,Ethanol,Illinois,,Truck,2.05,2.05,2.05,$ Per Gallon
2026-08-31,Ethanol,Iowa,,Truck,1.94,1.87,2.0,$ Per Gallon
2026-08-31,Ethanol,Iowa,,Rail,1.87,1.87,1.87,$ Per Gallon
2026-08-31,Ethanol,Kansas,,Truck,1.98,1.94,2.0,$ Per Gallon
2026-08-31,Ethanol,Nebraska,,Truck,1.84,1.84,1.84,$ Per Gallon
2026-08-31,Ethanol,Nebraska,,Rail,1.87,1.87,1.87,$ Per Gallon
2026-09-07,Distillers Corn Oil,Illinois,,Truck,75.5,74.0,77.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Indiana,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Iowa,,Truck,74.0,74.0,74.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Kansas,,Truck,74.5,74.5,74.5,Cents Per Lb
2026-09-07,Distillers Corn Oil,Michigan,,Truck,75.5,74.0,78.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Minnesota,,Truck,75.67,74.0,78.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Missouri,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Nebraska,,Truck,76.25,74.0,78.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Ohio,,Truck,76.5,75.0,78.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,South Dakota,,Truck,76.0,74.0,79.0,Cents Per Lb
2026-09-07,Distillers Corn Oil,Wisconsin,,Truck,71.0,71.0,71.0,Cents Per Lb
2026-09-07,Distillers Grain,Illinois,Dried 10%,Truck,205.0,195.0,215.0,$ Per Ton
2026-09-07,Distillers Grain,Indiana,Dried 10%,Rail,172.0,172.0,172.0,$ Per Ton
2026-09-07,Distillers Grain,Indiana,Dried 10%,Truck,178.75,170.0,195.0,$ Per Ton
2026-09-07,Distillers Grain,Iowa,Dried 10%,Rail,165.0,165.0,165.0,$ Per Ton
2026-09-07,Distillers Grain,Iowa,Dried 10%,Truck,167.7,130.0,185.0,$ Per Ton
2026-09-07,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,72.6,50.0,90.0,$ Per Ton
2026-09-07,Distillers Grain,Iowa,Wet 65-70%,Truck,65.0,65.0,65.0,$ Per Ton
2026-09-07,Distillers Grain,Kansas,Dried 10%,Truck,189.0,188.0,190.0,$ Per Ton
2026-09-07,Distillers Grain,Kansas,Wet 65-70%,Truck,59.33,48.0,67.0,$ Per Ton
2026-09-07,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,60.0,60.0,60.0,$ Per Ton
2026-09-07,Distillers Grain,Michigan,Dried 10%,Truck,181.25,175.0,195.0,$ Per Ton
2026-09-07,Distillers Grain,Michigan,Dried 10%,Rail,170.0,170.0,170.0,$ Per Ton
2026-09-07,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-09-07,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,55.0,55.0,55.0,$ Per Ton
2026-09-07,Distillers Grain,Minnesota,Dried 10%,Truck,171.25,160.0,180.0,$ Per Ton
2026-09-07,Distillers Grain,Missouri,Wet 65-70%,Truck,61.0,61.0,61.0,$ Per Ton
2026-09-07,Distillers Grain,Missouri,Dried 10%,Truck,210.0,205.0,215.0,$ Per Ton
2026-09-07,Distillers Grain,N/A,Dried 10%,Rail,250.0,250.0,250.0,$ Per Ton
2026-09-07,Distillers Grain,N/A,Dried 10%,Ocean Vessel,243.33,240.0,245.0,$ Per Ton
2026-09-07,Distillers Grain,Nebraska,Wet 65-70%,Truck,59.0,50.0,65.0,$ Per Ton
2026-09-07,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,73.5,60.0,87.0,$ Per Ton
2026-09-07,Distillers Grain,Nebraska,Dried 10%,Truck,187.0,175.0,200.0,$ Per Ton
2026-09-07,Distillers Grain,Ohio,Dried 10%,Truck,188.25,180.0,195.0,$ Per Ton
2026-09-07,Distillers Grain,Ohio,Dried 10%,Rail,173.0,173.0,173.0,$ Per Ton
2026-09-07,Distillers Grain,South Dakota,Wet 65-70%,Truck,51.0,50.0,52.0,$ Per Ton
2026-09-07,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,82.0,80.0,84.0,$ Per Ton
2026-09-07,Distillers Grain,South Dakota,Dried 10%,Truck,183.33,170.0,195.0,$ Per Ton
2026-09-07,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-09-07,Distillers Grain,Wisconsin,Dried 10%,Truck,165.0,165.0,165.0,$ Per Ton
2026-09-07,Ethanol,Illinois,,Truck,2.05,2.05,2.05,$ Per Gallon
2026-09-07,Ethanol,Illinois,,Rail,2.03,2.03,2.03,$ Per Gallon
2026-09-07,Ethanol,Iowa,,Truck,1.975,1.95,2.0,$ Per Gallon
2026-09-07,Ethanol,Kansas,,Truck,1.9967,1.94,2.06,$ Per Gallon
